"","SampleSize","Method","Activity"
"742",6,"Ratio",17.6244444444444
"743",10,"Ratio",15.1224358974359
"744",20,"Ratio",13.7784869968741
"745",30,"Ratio",16.6440310088257
"746",3,"Ratio",16.3214285714286
"747",6,"Ratio",21.5277777777778
"748",10,"Ratio",14.9732125910265
"749",20,"Ratio",15.8047243163813
"750",30,"Ratio",16.0528663888446
"751",3,"Ratio",14.241452991453
"752",6,"Ratio",17.9484126984127
"753",10,"Ratio",17.5407692307692
"754",20,"Ratio",17.5419696969697
"755",30,"Ratio",16.902501017501
"756",3,"Ratio",11.9336917562724
"757",6,"Ratio",17.8749134875964
"758",10,"Ratio",16.0095793095793
"759",20,"Ratio",15.4947626582046
"760",30,"Ratio",16.5959535969902
"761",3,"Ratio",11.4281362007168
"762",6,"Ratio",14.0227716727717
"763",10,"Ratio",16.5823168498168
"764",20,"Ratio",16.3978398541617
"765",30,"Ratio",16.4552749932548
"766",3,"Ratio",15.8376068376068
"767",6,"Ratio",16.293367786391
"768",10,"Ratio",13.6314141414141
"769",20,"Ratio",13.02453486169
"770",30,"Ratio",15.6071998371998
"771",3,"Ratio",14.5359259259259
"772",6,"Ratio",13.9505291005291
"773",10,"Ratio",13.6495921004061
"774",20,"Ratio",18.9953119042793
"775",30,"Ratio",15.1688859032852
"776",3,"Ratio",12.4888888888889
"777",6,"Ratio",13.012851037851
"778",10,"Ratio",16.1224242424242
"779",20,"Ratio",17.4727084901505
"780",30,"Ratio",17.0940126221161
"781",3,"Ratio",16.4046155216965
"782",6,"Ratio",15.8050745550746
"783",10,"Ratio",14.1034660190758
"784",20,"Ratio",15.9290036278085
"785",30,"Ratio",17.2005848389476
"786",3,"Ratio",15.3160173160173
"787",6,"Ratio",17.4291666666667
"788",10,"Ratio",16.4650221043324
"789",20,"Ratio",15.891727994228
"790",30,"Ratio",16.3835189415012
"791",3,"Ratio",16.1222222222222
"792",6,"Ratio",14.1212560386473
"793",10,"Ratio",13.310303030303
"794",20,"Ratio",13.5267387451258
"795",30,"Ratio",14.5559284329433
"796",3,"Ratio",13.6666666666667
"797",6,"Ratio",14.9426210719346
"798",10,"Ratio",13.5442100909843
"799",20,"Ratio",15.9675324675325
"800",30,"Ratio",16.9654107587054
"801",3,"Ratio",13.9518518518519
"802",6,"Ratio",12.9970966257783
"803",10,"Ratio",15.2126345755694
"804",20,"Ratio",16.0518373015873
"805",30,"Ratio",17.231935892644
"806",3,"Ratio",18.2444444444444
"807",6,"Ratio",15.9194618599791
"808",10,"Ratio",14.8212984496124
"809",20,"Ratio",16.5676439613214
"810",30,"Ratio",16.525772975531
"811",3,"Ratio",18.0766666666667
"812",6,"Ratio",19.2429292929293
"813",10,"Ratio",17.131432484977
"814",20,"Ratio",16.1188367520486
"815",30,"Ratio",18.5666500301866
"816",3,"Ratio",16.2740740740741
"817",6,"Ratio",17.1681992337165
"818",10,"Ratio",15.4084126984127
"819",20,"Ratio",14.2267749050346
"820",30,"Ratio",16.6603138528139
"821",3,"Ratio",19.7722222222222
"822",6,"Ratio",20.1052475979305
"823",10,"Ratio",18.328309178744
"824",20,"Ratio",16.3653267218017
"825",30,"Ratio",16.2791613756614
"826",3,"Ratio",11.0051282051282
"827",6,"Ratio",17.6197907647908
"828",10,"Ratio",18.7319047619048
"829",20,"Ratio",16.4522162424885
"830",30,"Ratio",15.6429998430147
"831",3,"Ratio",16.1888888888889
"832",6,"Ratio",16.768253968254
"833",10,"Ratio",13.1431143735492
"834",20,"Ratio",17.1163053478276
"835",30,"Ratio",16.3514331486912
"836",3,"Ratio",20.1333333333333
"837",6,"Ratio",12.8706349206349
"838",10,"Ratio",14.9123484848485
"839",20,"Ratio",17.2550663428712
"840",30,"Ratio",16.5644612794613
"841",3,"Ratio",14.7666666666667
"842",6,"Ratio",14.5708754208754
"843",10,"Ratio",13.1910228539576
"844",20,"Ratio",15.6185432705329
"845",30,"Ratio",16.395870391665
"846",3,"Ratio",18.7619047619048
"847",6,"Ratio",14.8490740740741
"848",10,"Ratio",14.8609406818789
"849",20,"Ratio",15.1031726735796
"850",30,"Ratio",18.1606803668873
"851",3,"Ratio",19.0872628726287
"852",6,"Ratio",18.4193181818182
"853",10,"Ratio",14.5398424056564
"854",20,"Ratio",16.1565978724118
"855",30,"Ratio",17.0839003532619
"856",3,"Ratio",18.0055555555556
"857",6,"Ratio",16.1833333333333
"858",10,"Ratio",15.4590872460872
"859",20,"Ratio",15.9397420634921
"860",30,"Ratio",15.8778174649004
"861",3,"Ratio",16.5777777777778
"862",6,"Ratio",14.771634407049
"863",10,"Ratio",19.1422222222222
"864",20,"Ratio",16.2442207792208
"865",30,"Ratio",15.3978026546642
"866",3,"Ratio",16.5396825396825
"867",6,"Ratio",16.5888888888889
"868",10,"Ratio",14.0752950234048
"869",20,"Ratio",14.0714086043156
"870",30,"Ratio",17.119576455613
"871",3,"Ratio",17.5
"872",6,"Ratio",21.8341991341991
"873",10,"Ratio",16.9328455284553
"874",20,"Ratio",14.570099924854
"875",30,"Ratio",16.9614511677092
"876",3,"Ratio",13.9747474747475
"877",6,"Ratio",16.8513227513228
"878",10,"Ratio",15.0047063492063
"879",20,"Ratio",16.5466230713731
"880",30,"Ratio",16.4301489857524
"881",3,"Ratio",18
"882",6,"Ratio",17.9799861973775
"883",10,"Ratio",14.2231098901099
"884",20,"Ratio",16.4306004627556
"885",30,"Ratio",15.3591952627318
"886",3,"Ratio",21.1565656565657
"887",6,"Ratio",19.7206349206349
"888",10,"Ratio",19.4099671592775
"889",20,"Ratio",17.6456004768179
"890",30,"Ratio",14.6558144592927
"891",3,"Ratio",17.0714285714286
"892",6,"Ratio",16.9671717171717
"893",10,"Ratio",19.8821861471861
"894",20,"Ratio",15.7299134199134
"895",30,"Ratio",16.3503312473827
"896",3,"Ratio",17.5888888888889
"897",6,"Ratio",15.7449494949495
"898",10,"Ratio",16.1053893587033
"899",20,"Ratio",15.2267095810693
"900",30,"Ratio",15.2018975650171
"901",3,"Ratio",22.5388888888889
"902",6,"Ratio",18.1015325670498
"903",10,"Ratio",14.6146111143562
"904",20,"Ratio",17.3535180023229
"905",30,"Ratio",14.6364684475731
"906",3,"Ratio",17.062962962963
"907",6,"Ratio",18.6907004830918
"908",10,"Ratio",15.711856187291
"909",20,"Ratio",16.6547357859532
"910",30,"Ratio",17.8660421060421
"911",3,"Ratio",18.6943639291465
"912",6,"Ratio",15.5278835978836
"913",10,"Ratio",17.2828243021346
"914",20,"Ratio",17.7104015151515
"915",30,"Ratio",18.2153751101114
"916",3,"Ratio",22.9111111111111
"917",6,"Ratio",17.6814814814815
"918",10,"Ratio",13.0158846153846
"919",20,"Ratio",15.5788821810374
"920",30,"Ratio",15.5257895778057
"921",3,"Ratio",12.5494949494949
"922",6,"Ratio",17.1910052910053
"923",10,"Ratio",14.6945201465201
"924",20,"Ratio",16.7458980818033
"925",30,"Ratio",16.081409321654
"926",3,"Ratio",14.4080808080808
"927",6,"Ratio",12.8558201058201
"928",10,"Ratio",14.2316305916306
"929",20,"Ratio",14.5827325581395
"930",30,"Ratio",16.3826167957202
"931",3,"Ratio",18.8888888888889
"932",6,"Ratio",20.1138888888889
"933",10,"Ratio",16.3808798576902
"934",20,"Ratio",14.1706173902726
"935",30,"Ratio",14.7538914874961
"936",3,"Ratio",18.1018518518519
"937",6,"Ratio",15.9981481481481
"938",10,"Ratio",19.0387464547296
"939",20,"Ratio",18.1969595599619
"940",30,"Ratio",16.5822256366822
"941",3,"Ratio",12.3613275613276
"942",6,"Ratio",20.8374145050974
"943",10,"Ratio",15.8832783882784
"944",20,"Ratio",14.7170539275817
"945",30,"Ratio",17.4238720986302
"946",3,"Ratio",15.3124796350603
"947",6,"Ratio",12.7912698412698
"948",10,"Ratio",18.3998534798535
"949",20,"Ratio",15.2173425986367
"950",30,"Ratio",18.1455528865895
"951",3,"Ratio",20.5
"952",6,"Ratio",13.6747354497354
"953",10,"Ratio",15.3602819660959
"954",20,"Ratio",16.0365537240537
"955",30,"Ratio",17.9247924024788
"956",3,"Ratio",17.3416666666667
"957",6,"Ratio",17.1643939393939
"958",10,"Ratio",16.4050833722923
"959",20,"Ratio",15.2002485686357
"960",30,"Ratio",16.4055856180856
"961",3,"Ratio",16.6933333333333
"962",6,"Ratio",14.8452380952381
"963",10,"Ratio",19.9700873048324
"964",20,"Ratio",16.6882657141709
"965",30,"Ratio",16.2469431395478
"966",3,"Ratio",15.491452991453
"967",6,"Ratio",15.8425518925519
"968",10,"Ratio",14.0086794019934
"969",20,"Ratio",15.1263611111111
"970",30,"Ratio",15.589177008177
"971",3,"Ratio",17.5888888888889
"972",6,"Ratio",12.2065656565657
"973",10,"Ratio",18.2605314009662
"974",20,"Ratio",16.3337774725275
"975",30,"Ratio",15.7549599291
"976",3,"Ratio",17.9861111111111
"977",6,"Ratio",15.9435185185185
"978",10,"Ratio",16.102803030303
"979",20,"Ratio",15.9292798719368
"980",30,"Ratio",15.3666768545384
"981",3,"Ratio",16.9888888888889
"982",6,"Ratio",15.6246205901378
"983",10,"Ratio",16.3033543534787
"984",20,"Ratio",16.520906938044
"985",30,"Ratio",17.9665964405964
"986",3,"Ratio",15.9722222222222
"987",6,"Ratio",15.709595959596
"988",10,"Ratio",18.6632936507937
"989",20,"Ratio",16.394
"990",30,"Ratio",14.4501978672127
"991",3,"Ratio",20.3444444444444
"992",6,"Ratio",16.3512820512821
"993",10,"Ratio",19.92
"994",20,"Ratio",17.0253009046172
"995",30,"Ratio",15.7611106605075
"996",3,"Ratio",13.6462962962963
"997",6,"Ratio",16.8653198653199
"998",10,"Ratio",14.3551515151515
"999",20,"Ratio",17.1098187444739
"1000",30,"Ratio",16.7445789251268
"1001",3,"Ratio",15.4515503875969
"1002",6,"Ratio",12.7460317460317
"1003",10,"Ratio",19.058105687416
"1004",20,"Ratio",16.5160400589748
"1005",30,"Ratio",18.207649493011
"1006",3,"Ratio",14.05
"1007",6,"Ratio",14.768253968254
"1008",10,"Ratio",14.1275434243176
"1009",20,"Ratio",16.0184783197832
"1010",30,"Ratio",15.1835069741265
"1011",3,"Ratio",14.189247311828
"1012",6,"Ratio",16.3158536585366
"1013",10,"Ratio",15.4630555555556
"1014",20,"Ratio",18.0705502770177
"1015",30,"Ratio",17.6169931217294
"1016",3,"Ratio",15.0142857142857
"1017",6,"Ratio",16.172619047619
"1018",10,"Ratio",15.0186152994293
"1019",20,"Ratio",17.2302777777778
"1020",30,"Ratio",15.8710295961479
"1021",3,"Ratio",13.8055555555556
"1022",6,"Ratio",16.2616161616162
"1023",10,"Ratio",13.4904761904762
"1024",20,"Ratio",17.9094029304029
"1025",30,"Ratio",17.4356529493078
"1026",3,"Ratio",23.3194444444444
"1027",6,"Ratio",17.284595959596
"1028",10,"Ratio",16.4657023411371
"1029",20,"Ratio",16.6585616605617
"1030",30,"Ratio",16.5074111033894
"1031",3,"Ratio",11.6439782439782
"1032",6,"Ratio",15.9184462511292
"1033",10,"Ratio",16.96920995671
"1034",20,"Ratio",15.4129340498211
"1035",30,"Ratio",16.6274784784595
"1036",3,"Ratio",14.035
"1037",6,"Ratio",13.3310606060606
"1038",10,"Ratio",14.7181204906205
"1039",20,"Ratio",17.2220992179863
"1040",30,"Ratio",17.215446313476
"1041",3,"Ratio",11.6675925925926
"1042",6,"Ratio",17.3324392998306
"1043",10,"Ratio",17.5748051948052
"1044",20,"Ratio",14.6035933640003
"1045",30,"Ratio",16.7978106112889
"1046",3,"Ratio",22.8222222222222
"1047",6,"Ratio",15.7069703243616
"1048",10,"Ratio",16.8513888888889
"1049",20,"Ratio",14.1537974465148
"1050",30,"Ratio",18.1266414141414
"1051",3,"Ratio",19.9444444444444
"1052",6,"Ratio",12.0932294062527
"1053",10,"Ratio",15.7815360983103
"1054",20,"Ratio",16.347501870889
"1055",30,"Ratio",15.6815355940356
"1056",3,"Ratio",17.8777777777778
"1057",6,"Ratio",19.0293650793651
"1058",10,"Ratio",19.3829914529915
"1059",20,"Ratio",16.7764323369746
"1060",30,"Ratio",15.9372696876312
"1061",3,"Ratio",12.9700577200577
"1062",6,"Ratio",14.7657692200828
"1063",10,"Ratio",15.8469202898551
"1064",20,"Ratio",15.8950887880236
"1065",30,"Ratio",17.956814195329
"1066",3,"Ratio",12.2777777777778
"1067",6,"Ratio",17.2291005291005
"1068",10,"Ratio",15.4899242424242
"1069",20,"Ratio",16.4214274614275
"1070",30,"Ratio",17.3588340744158
"1071",3,"Ratio",15.4257964257964
"1072",6,"Ratio",15.2138888888889
"1073",10,"Ratio",17.4158333333333
"1074",20,"Ratio",16.8987626262626
"1075",30,"Ratio",16.5344727126127
"1076",3,"Ratio",13.515257100623
"1077",6,"Ratio",23.7059523809524
"1078",10,"Ratio",17.928206697517
"1079",20,"Ratio",16.1190098729773
"1080",30,"Ratio",14.831240981241
"1081",3,"Ratio",12.7055555555556
"1082",6,"Ratio",15.6901515151515
"1083",10,"Ratio",13.1188504912344
"1084",20,"Ratio",15.5317443020058
"1085",30,"Ratio",18.4250613275613
"1086",3,"Ratio",16.981351981352
"1087",6,"Ratio",20.8090598290598
"1088",10,"Ratio",14.395334007718
"1089",20,"Ratio",18.2727260179434
"1090",30,"Ratio",16.613475481977
"1091",3,"Ratio",15.8962962962963
"1092",6,"Ratio",21.0212962962963
"1093",10,"Ratio",15.8761904761905
"1094",20,"Ratio",15.6544335024758
"1095",30,"Ratio",15.7013107398473
"1096",3,"Ratio",14.7839262187088
"1097",6,"Ratio",15.5033545588778
"1098",10,"Ratio",15.9559549576493
"1099",20,"Ratio",14.8868476768918
"1100",30,"Ratio",15.8190519480519
"1101",3,"Ratio",15.1555555555556
"1102",6,"Ratio",13.2016409946642
"1103",10,"Ratio",18.283575036075
"1104",20,"Ratio",17.9148502550277
"1105",30,"Ratio",17.8022390572391
"1106",3,"Ratio",26.3981481481481
"1107",6,"Ratio",14.8977990033223
"1108",10,"Ratio",16.4655194805195
"1109",20,"Ratio",15.4631859328411
"1110",30,"Ratio",16.291208976209
"1111",3,"Ratio",17.6851851851852
"1112",6,"Ratio",16.3832785987958
"1113",10,"Ratio",15.5364491728729
"1114",20,"Ratio",17.0948611111111
"1115",30,"Ratio",16.8097615065062
"1116",3,"Ratio",18.6702898550725
"1117",6,"Ratio",16.9674145299145
"1118",10,"Ratio",18.7737041143139
"1119",20,"Ratio",14.8658275261324
"1120",30,"Ratio",17.1893140776087
"1121",3,"Ratio",14.3333333333333
"1122",6,"Ratio",12.2025601638505
"1123",10,"Ratio",14.8767596698694
"1124",20,"Ratio",14.9309262475107
"1125",30,"Ratio",14.7108847242474
"1126",3,"Ratio",27.2222222222222
"1127",6,"Ratio",16.5838383838384
"1128",10,"Ratio",14.8566522366522
"1129",20,"Ratio",16.7214678228748
"1130",30,"Ratio",16.0596548714129
"1131",3,"Ratio",21.6488888888889
"1132",6,"Ratio",14.8263967944201
"1133",10,"Ratio",14.7128211084309
"1134",20,"Ratio",15.1491953401005
"1135",30,"Ratio",17.156647633884
"1136",3,"Ratio",12.5416666666667
"1137",6,"Ratio",20.0333333333333
"1138",10,"Ratio",16.3642528735632
"1139",20,"Ratio",15.6841017316017
"1140",30,"Ratio",15.6706993138869
"1141",3,"Ratio",12.7153846153846
"1142",6,"Ratio",18.1433404558405
"1143",10,"Ratio",17.4966666666667
"1144",20,"Ratio",15.5631883116883
"1145",30,"Ratio",15.2182509203338
"1146",3,"Ratio",13.2154882154882
"1147",6,"Ratio",15.1222222222222
"1148",10,"Ratio",18.3430952380952
"1149",20,"Ratio",19.3165602453102
"1150",30,"Ratio",15.9971546941708
"1151",3,"Ratio",18.9817073170732
"1152",6,"Ratio",16.9671717171717
"1153",10,"Ratio",16.031611800386
"1154",20,"Ratio",17.1309722222222
"1155",30,"Ratio",16.213217937976
"1156",3,"Ratio",15
"1157",6,"Ratio",11.8688552188552
"1158",10,"Ratio",16.6162226920366
"1159",20,"Ratio",16.4579566470115
"1160",30,"Ratio",16.6439059224425
"1161",3,"Ratio",17
"1162",6,"Ratio",17.4282828282828
"1163",10,"Ratio",16.0096014799154
"1164",20,"Ratio",17.0235139083684
"1165",30,"Ratio",15.422959392174
"1166",3,"Ratio",24.8888888888889
"1167",6,"Ratio",15.6055555555556
"1168",10,"Ratio",17.6758437826541
"1169",20,"Ratio",17.3386405201079
"1170",30,"Ratio",16.723492659229
"1171",3,"Ratio",18.1666666666667
"1172",6,"Ratio",14.2396640826873
"1173",10,"Ratio",19.1024126280224
"1174",20,"Ratio",15.9386378569959
"1175",30,"Ratio",16.4930334742915
"1176",3,"Ratio",17.5320512820513
"1177",6,"Ratio",16.8611111111111
"1178",10,"Ratio",20.5210869565217
"1179",20,"Ratio",16.8477534904709
"1180",30,"Ratio",16.571029306824
"1181",3,"Ratio",15.6351851851852
"1182",6,"Ratio",16.7722222222222
"1183",10,"Ratio",23.5543971737075
"1184",20,"Ratio",16.6164607265229
"1185",30,"Ratio",16.4535567902649
"1186",3,"Ratio",16.4374085684431
"1187",6,"Ratio",15.0005291005291
"1188",10,"Ratio",16.0337656088899
"1189",20,"Ratio",14.869136987044
"1190",30,"Ratio",15.1175426377193
"1191",3,"Ratio",14.9
"1192",6,"Ratio",15.7333333333333
"1193",10,"Ratio",17.6034920634921
"1194",20,"Ratio",14.5152598073969
"1195",30,"Ratio",17.2194239054022
"1196",3,"Ratio",16.7462962962963
"1197",6,"Ratio",18.787037037037
"1198",10,"Ratio",20.739512195122
"1199",20,"Ratio",14.534363170075
"1200",30,"Ratio",15.2364743668725
"1201",3,"Ratio",26.9722222222222
"1202",6,"Ratio",11.2708333333333
"1203",10,"Ratio",19.9731152993348
"1204",20,"Ratio",15.700206043956
"1205",30,"Ratio",14.8650303671035
"1206",3,"Ratio",19.7222222222222
"1207",6,"Ratio",19.9262626262626
"1208",10,"Ratio",15.2072619047619
"1209",20,"Ratio",15.6723275261324
"1210",30,"Ratio",16.3029648215695
"1211",3,"Ratio",10.8009259259259
"1212",6,"Ratio",15.7407407407407
"1213",10,"Ratio",14.7388073038073
"1214",20,"Ratio",15.5947420634921
"1215",30,"Ratio",14.2349703382798
"1216",3,"Ratio",20.2857142857143
"1217",6,"Ratio",14.6940235690236
"1218",10,"Ratio",16.3864408602151
"1219",20,"Ratio",18.7318578643579
"1220",30,"Ratio",18.418123397918
"1221",3,"Ratio",17.5277777777778
"1222",6,"Ratio",13.8084315871132
"1223",10,"Ratio",14.8716666666667
"1224",20,"Ratio",15.7577027893295
"1225",30,"Ratio",15.9595252941082
"1226",3,"Ratio",15.4444444444444
"1227",6,"Ratio",15.2122010404012
"1228",10,"Ratio",17.695380952381
"1229",20,"Ratio",16.9551484566158
"1230",30,"Ratio",17.3238581788582
"1231",3,"Ratio",17.4722222222222
"1232",6,"Ratio",12.9320068820069
"1233",10,"Ratio",13.1415476190476
"1234",20,"Ratio",19.4382625120566
"1235",30,"Ratio",17.699098919739
"1236",3,"Ratio",16.5858585858586
"1237",6,"Ratio",17.0347425474255
"1238",10,"Ratio",17.0676655719759
"1239",20,"Ratio",16.8200327112501
"1240",30,"Ratio",15.520168716147
"1241",3,"Ratio",16.5555555555556
"1242",6,"Ratio",18.2719576719577
"1243",10,"Ratio",15.7949891774892
"1244",20,"Ratio",16.1952293061345
"1245",30,"Ratio",16.6313807488807
"1246",3,"Ratio",14.6581196581197
"1247",6,"Ratio",15.4197510822511
"1248",10,"Ratio",20.7702777777778
"1249",20,"Ratio",13.2622369490292
"1250",30,"Ratio",15.8786976073023
"1251",3,"Ratio",12.1925925925926
"1252",6,"Ratio",14.9704761904762
"1253",10,"Ratio",15.629819121447
"1254",20,"Ratio",15.4259991526561
"1255",30,"Ratio",15.6517457677824
"1256",3,"Ratio",11.3358585858586
"1257",6,"Ratio",13.2257858525934
"1258",10,"Ratio",15.4259672106762
"1259",20,"Ratio",16.8027705627706
"1260",30,"Ratio",18.0978583453583
"1261",3,"Ratio",17.1914493774959
"1262",6,"Ratio",17.2361111111111
"1263",10,"Ratio",19.5427417027417
"1264",20,"Ratio",15.3486846880718
"1265",30,"Ratio",15.3722510957877
"1266",3,"Ratio",13.7333333333333
"1267",6,"Ratio",16.2694444444444
"1268",10,"Ratio",18.3059840565938
"1269",20,"Ratio",17.4870515595516
"1270",30,"Ratio",18.3986902726903
"1271",3,"Ratio",16.5277777777778
"1272",6,"Ratio",18.0777777777778
"1273",10,"Ratio",14.2207792207792
"1274",20,"Ratio",14.4403007047626
"1275",30,"Ratio",14.1773650032277
"1276",3,"Ratio",18.0380952380952
"1277",6,"Ratio",13.4108040538273
"1278",10,"Ratio",15.2906233062331
"1279",20,"Ratio",17.000177988888
"1280",30,"Ratio",16.7344881969882
"1281",3,"Ratio",14.4888888888889
"1282",6,"Ratio",13.2386904761905
"1283",10,"Ratio",15.8952150537634
"1284",20,"Ratio",15.9277530742205
"1285",30,"Ratio",17.2512869752531
"1286",3,"Ratio",19.7264957264957
"1287",6,"Ratio",17.4225288600289
"1288",10,"Ratio",18.375303030303
"1289",20,"Ratio",15.5099137822863
"1290",30,"Ratio",15.6387475751457
"1291",3,"Ratio",16.2345755693582
"1292",6,"Ratio",17.212962962963
"1293",10,"Ratio",15.5337225705329
"1294",20,"Ratio",14.8450705828501
"1295",30,"Ratio",15.8477417474998
"1296",3,"Ratio",12.107619047619
"1297",6,"Ratio",16.8138888888889
"1298",10,"Ratio",13.4039616197756
"1299",20,"Ratio",15.915111473484
"1300",30,"Ratio",15.0659394182002
"1301",3,"Ratio",21.3111111111111
"1302",6,"Ratio",14.6585437710438
"1303",10,"Ratio",14.7119696969697
"1304",20,"Ratio",15.4193194245368
"1305",30,"Ratio",17.6345326895327
"1306",3,"Ratio",12.447619047619
"1307",6,"Ratio",20.5555555555556
"1308",10,"Ratio",12.7948534798535
"1309",20,"Ratio",19.4301257205327
"1310",30,"Ratio",17.5127068302068
"1311",3,"Ratio",21.8787878787879
"1312",6,"Ratio",17.4708333333333
"1313",10,"Ratio",18.3371464646465
"1314",20,"Ratio",17.8566271562316
"1315",30,"Ratio",15.4420956956323
"1316",3,"Ratio",16.2869565217391
"1317",6,"Ratio",14.8703907203907
"1318",10,"Ratio",15.1087438905181
"1319",20,"Ratio",14.6307220496894
"1320",30,"Ratio",16.2287047754777
"1321",3,"Ratio",15.6666666666667
"1322",6,"Ratio",17.2104700854701
"1323",10,"Ratio",17.9517063492063
"1324",20,"Ratio",14.3357798015938
"1325",30,"Ratio",16.6358816084863
"1326",3,"Ratio",12.6225806451613
"1327",6,"Ratio",16.9740338164251
"1328",10,"Ratio",18.1689818920916
"1329",20,"Ratio",16.0319668226039
"1330",30,"Ratio",14.5347053082419
"1331",3,"Ratio",19.5919540229885
"1332",6,"Ratio",16.6904761904762
"1333",10,"Ratio",14.7967316017316
"1334",20,"Ratio",14.6434803936374
"1335",30,"Ratio",17.5901762866763
"1336",3,"Ratio",22.3888888888889
"1337",6,"Ratio",20.4904214559387
"1338",10,"Ratio",16.7626511419615
"1339",20,"Ratio",16.4426994195646
"1340",30,"Ratio",16.6205042587406
"1341",3,"Ratio",16.3035714285714
"1342",6,"Ratio",16.8375420875421
"1343",10,"Ratio",16.1087984496124
"1344",20,"Ratio",15.0479736929737
"1345",30,"Ratio",15.0211663199844
"1346",3,"Ratio",19.1111111111111
